age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,attrition,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale
31,10793,1,13,13,7,1,3,4,1,3,3,0,18,0,1,5,8,2,1,9,9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46,10096,4,28,7,7,1,3,4,1,4,3,0,11,1,1,1,9,3,1,4,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39,3646,2,11,1,0,1,2,1,2,4,4,1,23,1,0,2,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,7446,1,10,10,8,3,4,2,1,3,3,0,11,1,0,2,1,5,2,4,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,10851,2,24,7,7,2,1,1,2,3,3,1,18,0,1,2,20,3,1,0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,2109,9,8,3,2,4,4,2,4,3,3,0,18,0,0,3,8,2,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,3722,6,7,2,2,2,3,4,3,1,3,1,13,1,1,2,2,3,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,9380,4,10,3,1,2,3,4,4,4,3,1,18,0,2,4,29,3,1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48,5486,4,15,2,2,3,3,1,1,3,3,0,11,0,3,3,7,3,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,2742,1,2,2,2,1,3,3,4,3,3,0,15,1,0,0,9,4,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40,13757,2,16,9,8,4,2,2,3,3,3,0,11,0,1,5,8,1,0,4,8,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,8463,0,6,5,4,4,3,1,4,3,3,0,18,0,0,4,5,3,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3162,3,7,5,2,3,2,3,4,3,3,0,14,0,0,5,5,3,0,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,16598,4,35,9,8,4,4,2,2,2,3,0,12,0,0,2,2,3,1,8,8,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,6651,2,20,3,2,1,3,3,2,2,3,0,14,0,1,0,5,4,1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40,2345,2,8,3,1,3,3,3,3,4,3,0,14,0,1,3,2,3,1,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3420,1,6,5,2,4,3,2,3,2,3,0,13,0,0,3,20,3,1,1,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,4373,0,5,4,3,4,3,1,1,3,3,0,14,0,2,2,7,3,2,0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,4759,3,15,13,9,4,1,1,4,3,3,0,18,0,0,2,3,3,1,3,12,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,5301,8,4,2,1,4,3,3,3,2,3,0,15,0,2,2,16,1,1,2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,3673,1,12,12,9,1,3,4,3,3,3,0,13,0,0,3,9,2,2,5,8,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,4768,7,11,1,0,1,3,3,3,2,3,0,12,0,1,4,1,5,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,1274,1,1,1,0,3,3,3,2,2,3,0,13,0,2,2,7,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,4900,0,13,12,9,2,4,3,1,2,4,0,24,0,1,2,1,2,1,2,8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,10466,3,29,8,7,3,3,2,2,3,3,0,14,0,2,3,7,4,1,0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,17007,7,16,14,8,2,3,1,4,2,3,0,14,0,2,3,15,3,2,6,9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,2909,3,5,3,2,1,3,3,4,4,3,0,15,1,1,3,1,3,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
29,5765,5,7,5,3,1,3,2,1,1,3,0,11,1,0,4,13,3,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,4599,0,16,15,9,1,2,2,3,4,4,1,23,1,0,2,24,4,1,10,10,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2404,1,1,1,0,4,3,3,1,3,3,0,13,0,1,3,7,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,3172,2,4,0,0,2,3,1,3,2,3,1,11,1,0,2,9,3,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,2033,1,1,1,0,4,3,2,3,3,3,0,13,0,1,2,13,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,10209,5,16,2,2,2,3,3,2,2,3,1,18,0,0,2,2,1,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,8620,1,10,10,7,3,2,3,3,3,3,0,14,0,2,3,19,3,1,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,2064,0,6,5,3,3,3,3,1,4,4,0,21,0,1,3,1,3,1,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55,4035,0,4,3,2,4,3,3,2,3,3,1,16,0,0,2,4,4,1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33,3838,8,8,5,4,1,2,2,4,3,3,0,11,0,0,5,4,4,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,4591,3,11,5,4,3,3,3,3,2,3,1,17,0,1,4,14,3,1,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2561,7,8,0,0,3,2,1,3,2,3,0,11,1,0,2,2,2,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,1563,1,1,1,0,1,2,3,4,1,3,0,14,0,1,2,1,3,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,4898,0,5,4,2,3,3,1,4,3,3,0,14,0,0,5,7,3,2,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,4789,4,10,3,2,3,2,1,1,3,4,0,25,0,1,3,3,2,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,3180,0,4,3,2,4,3,2,3,3,3,0,13,0,3,3,2,1,2,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28,6549,1,8,8,6,3,1,2,2,2,3,0,14,0,2,2,29,1,1,1,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,6388,2,14,0,0,4,3,3,1,3,3,1,17,0,0,6,8,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,11244,2,10,5,2,3,3,4,2,4,4,0,25,0,0,5,10,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
54,16032,3,26,14,9,2,3,4,1,3,4,0,20,0,1,2,11,4,2,1,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,2362,6,11,9,7,1,2,1,3,1,3,0,13,1,0,2,1,4,1,0,7,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,16328,3,24,20,6,4,3,1,3,4,3,0,13,0,1,1,28,3,1,14,17,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
39,8376,4,9,2,0,2,3,2,4,3,3,0,18,0,0,3,6,3,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
46,16606,8,23,13,12,3,3,2,4,4,3,0,12,0,1,2,3,3,1,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,8606,1,11,11,8,4,2,2,4,1,3,0,19,0,0,3,16,3,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23,2272,0,5,4,3,1,3,3,2,3,3,0,14,0,0,2,20,1,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,2018,3,15,5,4,4,3,1,2,1,3,0,14,1,0,3,9,4,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,7083,1,10,10,9,4,2,3,4,3,3,1,14,0,0,3,1,3,1,8,6,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,4084,1,7,7,2,4,3,3,1,1,3,0,12,1,0,2,3,3,2,7,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,14411,1,32,32,6,3,1,4,4,3,3,1,13,0,0,2,22,5,2,13,9,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,2308,0,12,11,10,2,3,3,2,3,4,1,25,0,1,4,7,2,1,5,7,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42,4841,4,4,1,0,3,2,2,2,3,3,0,14,0,1,3,2,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,4285,1,10,10,8,1,3,4,1,3,3,0,17,0,0,2,13,3,1,3,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,9715,3,9,7,7,3,1,1,3,3,3,0,13,0,1,3,8,1,1,0,7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33,4320,1,5,5,3,4,2,2,4,3,3,0,13,0,0,2,25,3,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,2132,4,8,5,4,4,3,4,4,3,4,0,20,0,1,3,28,3,1,0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,10124,2,24,20,8,4,3,4,3,1,3,1,14,0,1,3,2,3,2,13,9,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,5473,0,9,8,4,1,3,1,4,4,3,0,12,0,0,5,9,2,1,7,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,5207,1,15,15,14,2,3,3,2,3,3,1,12,0,1,3,28,4,1,5,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,16437,1,21,21,7,3,3,4,4,3,4,1,21,0,0,2,6,2,1,7,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24,2296,0,2,1,1,3,2,1,2,3,3,0,14,0,3,3,21,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40,4069,3,8,2,2,4,3,4,3,3,3,1,18,0,0,2,8,2,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45,7441,1,10,10,8,1,3,2,1,3,3,0,12,0,3,4,1,4,1,7,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35,2430,0,6,5,3,2,2,3,1,3,4,0,23,0,2,5,28,4,1,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32,5878,3,12,7,1,4,2,2,1,3,3,0,12,0,1,2,5,2,1,2,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,2644,3,7,3,2,3,3,4,4,2,4,1,21,0,0,3,2,4,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48,6439,8,18,8,7,3,3,3,3,3,3,0,14,0,1,2,16,4,1,7,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,2451,6,5,1,0,3,4,3,1,2,3,0,18,0,2,2,9,3,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6392,2,8,2,2,1,3,1,4,1,3,0,13,0,1,6,8,4,1,2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,9714,1,10,10,8,2,2,1,4,3,3,0,11,1,1,4,1,3,1,6,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,6077,3,10,6,3,3,3,3,3,3,3,0,11,0,0,2,10,4,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,2450,1,3,3,0,4,2,1,2,3,3,0,19,0,0,3,1,3,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,9250,3,9,4,2,3,3,2,2,3,3,0,12,0,1,3,29,4,1,1,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,2074,1,1,1,0,1,3,1,4,3,3,1,12,1,1,2,2,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,10169,0,34,33,7,3,2,4,2,3,3,0,16,1,1,4,2,5,1,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38,4855,4,7,5,2,3,3,2,1,3,3,0,11,1,2,2,2,3,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,4087,4,9,6,5,4,3,1,2,2,3,0,14,0,1,3,1,4,0,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,2367,8,10,8,2,3,3,1,4,2,3,0,12,0,1,3,15,4,1,7,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,2972,1,1,1,0,1,3,4,3,1,3,0,13,0,0,4,7,4,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,19586,1,36,36,6,3,2,4,3,3,4,0,21,0,1,3,26,5,1,2,13,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,5484,9,9,2,2,2,3,4,2,2,3,0,17,0,1,3,1,4,1,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,2061,1,1,1,0,1,3,4,1,3,4,0,21,0,0,5,3,3,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,9924,0,10,9,8,3,3,2,4,3,3,0,11,0,1,3,14,3,1,7,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,4198,2,8,3,2,2,3,2,2,4,3,0,12,0,0,5,16,3,1,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,6815,6,15,1,0,2,3,3,1,3,3,0,13,0,0,5,1,4,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,4723,1,10,10,9,2,3,1,4,3,3,1,18,0,0,3,3,1,1,1,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,6142,3,10,5,2,1,3,3,3,3,3,1,16,0,0,4,10,4,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39,8237,2,11,7,6,4,4,3,1,3,3,0,11,0,1,3,6,3,1,7,6,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,8853,1,6,6,4,1,3,4,4,4,3,0,19,0,1,0,2,1,2,1,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50,19331,4,27,1,0,3,3,3,3,3,3,1,16,0,1,2,9,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,2073,2,4,2,2,4,4,3,4,3,3,0,16,0,1,2,10,3,1,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,5562,3,9,3,2,1,4,1,4,3,3,1,13,0,1,3,6,4,2,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,19613,8,24,1,0,4,2,4,4,3,4,0,22,0,0,2,9,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,3407,1,10,10,9,2,4,3,4,2,3,0,17,0,2,3,28,3,1,6,8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,5063,1,8,8,2,4,2,3,2,2,3,0,14,0,1,3,10,4,2,7,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40,4639,1,5,5,4,4,3,1,3,3,3,0,15,0,1,2,14,2,1,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,4876,5,8,6,4,4,4,2,3,3,3,0,12,0,1,0,27,3,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35,2690,1,1,1,0,3,2,4,4,2,3,0,18,0,1,5,7,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,17567,1,27,26,0,4,4,1,2,1,3,0,15,0,0,5,1,4,1,0,12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28,2408,1,1,1,1,3,3,2,3,3,3,1,17,1,3,3,24,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,2814,1,4,4,2,2,2,3,2,2,3,1,14,0,0,2,26,2,0,1,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,11245,2,32,30,8,2,3,3,3,3,3,1,15,0,1,3,20,5,2,12,13,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,3312,3,6,3,2,2,4,4,4,3,3,0,17,0,2,3,5,4,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,19049,0,23,22,7,2,3,4,4,2,3,1,14,0,1,4,7,3,1,1,10,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,2141,1,6,6,4,2,2,2,2,2,3,0,12,0,1,3,7,3,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,5769,1,10,10,7,3,1,1,1,3,3,1,14,0,0,3,5,5,1,1,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,4385,1,10,10,7,1,2,1,1,3,3,0,15,0,1,2,26,3,0,4,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,5332,7,10,5,2,4,3,1,4,3,3,0,13,0,0,3,2,4,2,0,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36,4663,9,7,3,2,3,3,3,2,3,3,1,12,0,2,2,12,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,4724,1,9,9,7,3,4,4,1,3,3,0,13,0,1,3,10,4,2,7,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,3211,1,10,9,6,3,3,1,4,2,3,0,14,0,1,3,25,4,1,1,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39,5377,2,10,7,7,2,3,1,4,3,3,0,13,0,3,3,10,5,1,7,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,4066,1,7,7,7,4,2,1,1,3,3,0,11,0,2,3,19,3,1,0,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35,5208,1,16,16,15,2,4,1,4,3,3,0,11,0,0,2,18,5,1,1,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,4877,0,6,5,3,2,1,1,2,2,4,0,21,0,1,5,27,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,3117,1,3,2,2,3,3,4,3,3,3,0,18,0,0,2,5,1,1,2,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1569,1,0,0,0,2,3,4,3,4,3,1,12,1,0,2,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47,19658,3,27,5,2,4,3,3,3,3,3,0,11,0,1,2,26,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,3069,0,11,10,8,3,2,3,4,3,3,0,15,0,1,3,3,2,1,0,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,10435,1,18,18,15,1,2,3,4,3,3,0,13,0,2,2,15,3,1,14,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,4148,1,15,14,11,3,3,3,4,3,3,0,12,0,1,5,8,4,0,2,9,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,5768,3,9,4,3,3,3,3,1,2,3,0,17,0,3,2,19,3,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,5042,0,10,9,2,1,3,3,4,1,3,0,13,0,0,2,4,3,2,3,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,5770,1,10,10,7,4,2,4,1,3,3,0,19,0,2,3,2,2,1,3,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
38,7756,3,10,5,4,4,2,3,4,4,3,1,19,0,1,6,2,2,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,10306,9,15,13,12,4,2,1,3,3,3,0,17,1,0,3,10,3,1,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,3936,1,8,8,4,2,3,2,1,1,3,0,11,0,1,2,10,3,1,7,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,7945,6,18,4,2,3,3,4,4,2,3,1,15,0,0,2,16,3,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44,5743,4,14,10,7,1,3,4,3,3,3,1,11,0,0,3,1,5,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48,15202,2,23,2,2,3,2,4,2,3,4,0,25,0,1,3,4,5,2,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,5440,6,7,2,2,1,1,4,4,2,3,1,14,1,2,2,15,2,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3760,1,6,6,3,1,3,4,3,3,3,1,13,0,0,2,2,1,2,1,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,3517,7,5,3,2,2,4,3,1,3,3,0,17,0,0,0,8,3,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2580,2,6,4,2,4,3,4,3,2,3,0,13,0,0,0,2,3,2,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2166,3,10,4,2,1,3,1,2,1,3,1,14,1,0,3,7,3,1,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,5869,9,8,5,2,3,2,3,3,3,3,0,11,0,0,2,10,3,1,1,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,8008,4,9,3,2,2,3,1,3,3,3,0,12,0,2,6,5,4,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25,5206,1,7,7,7,4,4,3,3,3,3,0,17,0,2,6,2,1,2,0,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,5295,4,7,5,4,4,3,2,3,3,4,0,21,0,0,3,12,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,16413,3,27,4,2,1,3,2,2,3,3,0,16,0,2,2,22,4,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,13269,5,19,14,11,4,2,1,3,3,3,0,15,0,3,3,17,5,1,1,11,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
